"customerid","age","gender","tenure","usage_frequency","support_calls","payment_delay","subscription_type","contract_length","total_spend","last_interaction","churn","risk_score"
"200549.0",54,"Male",60,16,9,1,"Premium","Quarterly","762.00",26,1,2
"184899.0",53,"Female",32,16,1,7,"Standard","Monthly","182.00",28,1,2
"217915.0",19,"Female",35,26,7,18,"Basic","Annual","274.79",7,1,2
"203770.0",60,"Female",31,18,5,5,"Standard","Quarterly","446.00",21,1,2
"197335.0",64,"Female",15,26,2,29,"Standard","Annual","413.00",28,1,2
"203771.0",24,"Female",52,24,3,16,"Standard","Quarterly","799.00",28,1,2
"217250.0",28,"Female",21,13,2,4,"Premium","Monthly","776.88",26,1,2
"192706.0",51,"Female",10,23,1,16,"Standard","Annual","322.00",30,1,2
"190119.0",48,"Male",29,18,10,11,"Standard","Monthly","590.00",9,1,2
"190118.0",63,"Female",15,3,4,24,"Basic","Quarterly","182.00",6,1,2
"200551.0",56,"Male",60,1,9,13,"Premium","Annual","129.00",15,1,2
"203773.0",24,"Female",54,19,0,22,"Basic","Annual","716.00",27,1,2
"211830.0",37,"Male",56,27,7,2,"Premium","Quarterly","690.18",20,1,2
"192712.0",62,"Male",49,10,5,2,"Standard","Annual","929.00",9,1,2
"200553.0",50,"Male",13,19,6,17,"Premium","Quarterly","742.00",14,1,2
"192714.0",65,"Female",36,23,4,17,"Basic","Quarterly","104.00",19,1,2
"192715.0",37,"Male",51,17,10,25,"Standard","Annual","205.00",9,1,2
"192717.0",47,"Male",31,22,1,22,"Basic","Quarterly","731.00",16,1,2
"192718.0",43,"Female",38,23,0,21,"Standard","Quarterly","279.00",29,1,2
"200554.0",52,"Male",45,5,10,1,"Basic","Annual","217.00",15,1,2
"203776.0",39,"Female",5,22,8,16,"Premium","Annual","952.00",8,1,2
"192721.0",34,"Female",21,13,3,2,"Basic","Monthly","145.00",19,1,2
"192722.0",18,"Female",22,26,7,26,"Standard","Quarterly","181.00",1,1,2
"192723.0",24,"Female",19,21,9,6,"Premium","Monthly","791.00",6,1,2
"197333.0",36,"Female",17,19,8,2,"Premium","Quarterly","843.00",19,1,2
"190114.0",42,"Male",17,7,5,1,"Premium","Quarterly","974.00",6,1,2
"200555.0",54,"Male",59,1,3,20,"Premium","Quarterly","696.00",12,1,2
"197331.0",36,"Male",1,24,7,6,"Premium","Monthly","914.00",2,1,2
"211834.0",60,"Male",49,9,1,4,"Basic","Quarterly","188.97",18,1,2
"200558.0",47,"Male",19,23,3,22,"Premium","Annual","962.00",18,1,2
"200559.0",29,"Female",30,8,0,14,"Standard","Quarterly","816.00",20,1,2
"192731.0",33,"Female",56,12,7,27,"Basic","Annual","165.00",2,1,2
"217916.0",36,"Male",55,19,0,5,"Premium","Monthly","845.23",17,1,2
"192733.0",24,"Male",15,3,1,13,"Premium","Quarterly","479.00",29,1,2
"192734.0",21,"Female",15,12,8,9,"Premium","Annual","861.00",20,1,2
"217252.0",49,"Male",5,20,9,23,"Premium","Annual","976.78",14,1,2
"192737.0",42,"Female",52,30,8,9,"Basic","Quarterly","542.00",27,1,2
"199432.0",52,"Female",52,12,9,16,"Basic","Quarterly","673.00",14,1,2
"192739.0",27,"Female",29,4,2,2,"Standard","Quarterly","262.00",26,1,2
"211838.0",30,"Female",22,24,3,25,"Standard","Quarterly","707.63",16,1,2
"203782.0",18,"Female",27,26,6,23,"Standard","Quarterly","123.00",1,1,2
"203783.0",20,"Male",27,13,1,29,"Premium","Annual","712.00",16,1,2
"192743.0",56,"Female",52,5,4,29,"Standard","Quarterly","118.00",11,1,2
"192744.0",20,"Female",44,20,0,27,"Premium","Quarterly","285.00",25,1,2
"192745.0",54,"Female",4,17,6,13,"Basic","Quarterly","184.00",30,1,2
"217253.0",46,"Female",48,21,9,26,"Premium","Annual","919.26",1,1,2
"192747.0",35,"Male",40,13,7,14,"Standard","Annual","895.00",23,1,2
"186046.0",47,"Female",53,22,3,30,"Premium","Monthly","898.00",4,1,2
"211841.0",26,"Female",16,17,1,7,"Standard","Monthly","793.97",19,1,2
"211842.0",24,"Female",27,14,1,28,"Premium","Monthly","725.16",13,1,2
"199433.0",38,"Male",50,2,4,23,"Standard","Quarterly","360.00",4,1,2
"200563.0",31,"Female",59,18,8,11,"Basic","Annual","757.00",21,1,2
"203786.0",41,"Male",33,4,1,18,"Premium","Annual","172.00",1,1,2
"217789.0",53,"Male",2,19,7,1,"Premium","Quarterly","146.71",29,1,2
"187750.0",31,"Female",45,21,7,24,"Premium","Annual","357.00",5,1,2
"192756.0",51,"Male",41,18,2,16,"Basic","Quarterly","446.00",26,1,2
"214938.0",35,"Male",18,2,2,4,"Standard","Quarterly","815.91",26,1,2
"203790.0",22,"Male",58,27,10,28,"Premium","Annual","376.00",6,1,2
"192759.0",44,"Male",10,22,0,26,"Standard","Annual","876.00",24,1,2
"217254.0",28,"Male",16,26,6,9,"Basic","Monthly","841.21",1,1,2
"190107.0",35,"Male",46,9,4,18,"Premium","Quarterly","696.00",12,1,2
"211845.0",59,"Male",10,12,7,7,"Basic","Annual","588.48",29,1,2
"211846.0",55,"Female",58,27,4,12,"Standard","Monthly","436.47",20,1,2
"192764.0",34,"Male",53,13,0,26,"Standard","Annual","717.00",23,1,2
"192765.0",52,"Female",14,24,3,20,"Basic","Quarterly","340.00",27,1,2
"192766.0",48,"Female",50,17,0,26,"Standard","Annual","612.00",22,1,2
"192767.0",41,"Female",24,21,10,14,"Standard","Annual","122.00",27,1,2
"197330.0",35,"Male",33,7,1,21,"Basic","Annual","884.00",3,1,2
"203791.0",41,"Male",37,16,4,27,"Basic","Monthly","371.00",5,1,2
"203792.0",47,"Male",15,21,1,22,"Basic","Monthly","415.00",3,1,2
"203793.0",54,"Female",37,12,2,18,"Premium","Quarterly","449.00",26,1,2
"192773.0",64,"Female",57,13,4,21,"Basic","Quarterly","218.00",30,1,2
"192774.0",58,"Male",27,14,6,2,"Premium","Monthly","192.00",9,1,2
"197327.0",57,"Male",12,18,6,3,"Standard","Quarterly","604.00",19,1,2
"218881.0",29,"Male",19,8,2,8,"Standard","Quarterly","787.34",25,1,2
"217256.0",26,"Female",23,18,2,28,"Standard","Monthly","275.14",2,1,2
"198344.0",59,"Female",23,7,1,6,"Standard","Annual","602.00",26,1,2
"192779.0",56,"Male",12,3,6,13,"Premium","Annual","956.00",2,1,2
"192780.0",31,"Female",1,14,6,15,"Premium","Annual","441.00",9,1,2
"192781.0",26,"Male",33,10,0,27,"Basic","Quarterly","560.00",4,1,2
"185380.0",28,"Male",47,27,8,13,"Basic","Quarterly","370.00",17,1,2
"192783.0",39,"Female",21,10,6,3,"Premium","Quarterly","524.00",15,1,2
"214940.0",55,"Male",31,19,7,21,"Standard","Quarterly","755.11",15,1,2
"186038.0",44,"Female",9,6,3,20,"Basic","Quarterly","463.00",9,1,2
"192786.0",38,"Female",18,23,4,16,"Standard","Annual","990.00",29,1,2
"217257.0",55,"Male",16,26,4,19,"Basic","Quarterly","900.52",25,1,2
"199435.0",61,"Female",1,27,3,26,"Standard","Annual","497.00",24,1,2
"186035.0",28,"Male",38,17,8,2,"Basic","Monthly","320.00",15,1,2
"192790.0",57,"Male",23,13,2,22,"Basic","Annual","790.00",23,1,2
"198340.0",21,"Female",42,1,7,14,"Standard","Quarterly","750.00",10,1,2
"203799.0",30,"Female",45,16,1,22,"Premium","Annual","388.00",17,1,2
"190106.0",64,"Male",12,9,2,8,"Premium","Annual","484.00",26,1,2
"203800.0",47,"Male",31,22,9,17,"Standard","Quarterly","826.00",9,1,2
"203801.0",45,"Female",1,25,6,10,"Basic","Quarterly","616.00",29,1,2
"203802.0",26,"Male",15,28,3,22,"Standard","Quarterly","682.00",20,1,2
"219440.0",33,"Female",29,2,1,1,"Standard","Annual","579.09",19,1,2
"192798.0",18,"Male",42,6,2,7,"Premium","Monthly","910.00",8,1,2
"200566.0",24,"Female",54,13,7,24,"Basic","Annual","898.00",3,1,2
"190102.0",20,"Male",15,24,3,22,"Premium","Annual","975.00",23,1,2
"189159.0",52,"Female",20,29,4,7,"Premium","Monthly","855.00",21,1,2
"192802.0",36,"Male",4,2,0,8,"Standard","Quarterly","181.00",21,1,2
"217258.0",24,"Male",38,11,5,1,"Basic","Annual","720.35",30,1,2
"192805.0",60,"Male",14,20,8,5,"Basic","Annual","838.00",18,1,2
"199068.0",32,"Female",3,28,5,11,"Premium","Monthly","129.00",10,1,2
"192807.0",24,"Female",12,9,4,4,"Standard","Annual","222.00",27,1,2
"211854.0",27,"Female",37,15,1,30,"Standard","Annual","534.08",21,1,2
"192809.0",62,"Male",55,29,6,10,"Standard","Monthly","865.00",7,1,2
"213551.0",48,"Female",35,23,3,19,"Premium","Quarterly","403.55",25,1,2
"211856.0",53,"Female",28,15,9,21,"Basic","Annual","880.99",3,1,2
"214943.0",43,"Female",7,2,5,0,"Premium","Annual","809.81",6,1,2
"192813.0",64,"Male",36,17,10,7,"Standard","Monthly","579.00",3,1,2
"187746.0",56,"Female",3,1,1,2,"Basic","Quarterly","141.00",28,1,2
"192815.0",21,"Female",47,2,2,30,"Standard","Quarterly","607.00",12,1,2
"192816.0",46,"Female",36,17,3,13,"Basic","Monthly","982.00",22,1,2
"192817.0",40,"Male",60,15,8,13,"Standard","Quarterly","718.00",29,1,2
"198719.0",65,"Male",33,10,7,8,"Basic","Quarterly","790.00",3,1,2
"192819.0",61,"Male",35,10,3,22,"Standard","Quarterly","147.00",9,1,2
"189161.0",41,"Male",30,19,3,14,"Premium","Monthly","128.00",24,1,2
"192821.0",38,"Male",7,10,0,29,"Standard","Annual","337.00",12,1,2
"217766.0",25,"Male",49,28,9,4,"Premium","Quarterly","892.36",26,1,2
"213401.0",50,"Female",46,30,10,0,"Basic","Quarterly","892.67",21,1,2
"217260.0",35,"Female",52,10,6,11,"Basic","Quarterly","191.99",2,1,2
"200571.0",63,"Female",5,7,3,4,"Premium","Monthly","955.00",12,1,2
"187742.0",27,"Male",49,19,0,29,"Basic","Monthly","555.00",7,1,2
"192828.0",53,"Female",50,13,2,8,"Standard","Monthly","206.00",19,1,2
"200572.0",31,"Male",38,29,8,5,"Standard","Annual","606.00",28,1,2
"203815.0",24,"Female",43,4,9,6,"Premium","Quarterly","243.00",3,1,2
"192832.0",25,"Female",16,23,7,12,"Basic","Annual","455.00",26,1,2
"186031.0",65,"Male",21,25,0,27,"Premium","Monthly","835.00",10,1,2
"187741.0",41,"Female",10,19,9,12,"Standard","Quarterly","186.00",16,1,2
"190097.0",57,"Male",16,21,6,14,"Basic","Monthly","805.00",6,1,2
"185765.0",36,"Male",38,25,6,7,"Standard","Quarterly","536.00",25,1,2
"187740.0",45,"Female",18,30,5,24,"Basic","Annual","340.00",6,1,2
"203819.0",45,"Female",45,30,9,3,"Standard","Monthly","956.00",6,1,2
"190095.0",44,"Male",47,17,2,15,"Standard","Quarterly","428.00",22,1,2
"192840.0",50,"Female",30,22,8,20,"Standard","Quarterly","745.00",10,1,2
"203820.0",58,"Female",51,14,5,8,"Premium","Annual","504.00",18,1,2
"214944.0",44,"Female",60,7,3,11,"Premium","Monthly","588.20",5,1,2
"198338.0",30,"Female",46,17,7,15,"Standard","Annual","463.00",4,1,2
"192844.0",61,"Female",35,10,10,7,"Basic","Annual","619.00",10,1,2
"186029.0",64,"Female",7,25,4,23,"Premium","Quarterly","178.00",28,1,2
"211868.0",24,"Male",60,24,5,16,"Standard","Quarterly","977.58",14,1,2
"211869.0",23,"Female",58,21,10,13,"Premium","Annual","215.26",16,1,2
"192848.0",43,"Female",7,26,10,4,"Premium","Quarterly","379.00",25,1,2
"192849.0",18,"Male",56,8,0,5,"Premium","Monthly","433.00",1,1,2
"192850.0",28,"Male",56,21,2,5,"Standard","Monthly","666.00",26,1,2
"199070.0",33,"Male",52,7,6,9,"Standard","Quarterly","512.00",11,1,2
"192852.0",52,"Female",27,16,3,12,"Basic","Monthly","372.00",20,1,2
"217261.0",58,"Female",31,12,1,18,"Standard","Monthly","431.61",14,1,2
"219530.0",56,"Female",41,9,4,3,"Premium","Annual","439.60",21,1,2
"200574.0",60,"Female",12,22,7,7,"Premium","Annual","145.00",27,1,2
"203826.0",29,"Female",51,27,1,24,"Basic","Annual","731.00",16,1,2
"200575.0",20,"Male",30,12,6,29,"Standard","Annual","992.00",10,1,2
"192859.0",33,"Male",6,11,0,21,"Basic","Annual","839.00",16,1,2
"192860.0",48,"Female",56,26,7,9,"Basic","Annual","143.00",28,1,2
"192861.0",44,"Female",31,8,2,22,"Basic","Annual","608.00",6,1,2
"217262.0",30,"Female",11,26,8,9,"Premium","Quarterly","104.07",29,1,2
"189162.0",43,"Male",31,24,7,14,"Standard","Quarterly","993.00",29,1,2
"190091.0",57,"Male",44,14,4,15,"Premium","Annual","467.00",19,1,2
"192866.0",59,"Male",3,22,10,19,"Premium","Quarterly","351.00",8,1,2
"203828.0",64,"Female",23,15,6,1,"Standard","Annual","280.00",23,1,2
"203829.0",42,"Male",32,1,10,1,"Premium","Annual","633.00",2,1,2
"218883.0",59,"Female",46,1,2,4,"Basic","Annual","522.36",26,1,2
"192870.0",37,"Male",56,18,10,3,"Standard","Annual","580.00",24,1,2
"192871.0",29,"Male",27,9,2,24,"Premium","Quarterly","532.00",4,1,2
"192872.0",32,"Female",34,28,3,10,"Premium","Monthly","116.00",29,1,2
"203830.0",37,"Male",46,23,5,13,"Premium","Annual","799.00",21,1,2
"214947.0",32,"Male",20,23,8,0,"Premium","Monthly","422.03",10,1,2
"203832.0",55,"Female",32,25,8,12,"Standard","Monthly","234.00",2,1,2
"198336.0",56,"Female",43,24,0,22,"Basic","Monthly","945.00",9,1,2
"214037.0",52,"Female",8,30,9,6,"Standard","Quarterly","807.90",18,1,2
"192878.0",47,"Female",2,23,2,18,"Basic","Annual","256.00",24,1,2
"192879.0",43,"Female",26,24,3,18,"Standard","Monthly","383.00",6,1,2
"190088.0",32,"Female",30,8,4,9,"Basic","Quarterly","209.00",25,1,2
"192881.0",51,"Female",18,5,6,3,"Standard","Annual","548.00",8,1,2
"211879.0",25,"Male",11,12,7,12,"Basic","Quarterly","149.48",17,1,2
"184897.0",61,"Female",55,11,3,12,"Standard","Monthly","719.00",17,1,2
"203835.0",61,"Female",27,12,8,4,"Basic","Monthly","519.00",2,1,2
"211882.0",42,"Female",56,5,4,16,"Standard","Annual","111.06",7,1,2
"218884.0",27,"Female",21,2,3,26,"Premium","Quarterly","793.08",9,1,2
"192887.0",40,"Male",37,20,5,4,"Basic","Quarterly","448.00",28,1,2
"192888.0",36,"Male",21,6,6,0,"Basic","Annual","305.00",1,1,2
"187736.0",61,"Male",50,1,8,1,"Basic","Quarterly","358.00",3,1,2
"192890.0",22,"Female",37,25,6,13,"Premium","Annual","147.00",24,1,2
"190085.0",50,"Female",11,5,10,10,"Basic","Annual","458.00",12,1,2
"190084.0",29,"Female",53,11,3,23,"Standard","Quarterly","984.00",27,1,2
"211884.0",63,"Female",27,13,3,25,"Premium","Monthly","851.08",3,1,2
"192894.0",37,"Male",15,14,9,14,"Standard","Monthly","211.00",1,1,2
"203837.0",28,"Male",40,21,2,22,"Basic","Quarterly","960.00",26,1,2
"192896.0",61,"Female",23,29,9,2,"Premium","Quarterly","642.00",23,1,2
"190080.0",33,"Female",46,23,9,4,"Basic","Quarterly","625.00",22,1,2
"192898.0",18,"Female",45,23,10,14,"Premium","Quarterly","492.00",27,1,2
"192899.0",50,"Female",47,8,10,7,"Premium","Annual","464.00",13,1,2
"192900.0",46,"Male",27,2,10,1,"Standard","Quarterly","213.00",4,1,2
"200577.0",49,"Female",19,11,1,30,"Standard","Quarterly","887.00",21,1,2
"192902.0",21,"Female",18,22,6,5,"Basic","Monthly","170.00",4,1,2
"184409.0",19,"Female",18,1,3,28,"Basic","Annual","144.00",12,1,2
"199439.0",52,"Female",31,13,3,14,"Basic","Monthly","602.00",26,1,2
"211886.0",26,"Male",45,6,1,3,"Premium","Quarterly","303.41",23,1,2
"192906.0",20,"Female",42,3,0,26,"Premium","Quarterly","381.00",14,1,2
"190078.0",38,"Female",34,2,6,9,"Premium","Quarterly","949.00",4,1,2
"192908.0",49,"Male",37,19,5,2,"Premium","Quarterly","270.00",27,1,2
"192910.0",37,"Male",14,20,5,29,"Basic","Quarterly","621.00",12,1,2
"192911.0",47,"Female",8,25,4,20,"Standard","Annual","222.00",30,1,2
"192912.0",41,"Female",36,23,6,24,"Standard","Annual","335.00",8,1,2
"192913.0",56,"Male",42,25,2,7,"Standard","Monthly","650.00",20,1,2
"185379.0",54,"Female",35,12,9,21,"Basic","Annual","227.00",14,1,2
"190075.0",64,"Male",11,25,2,30,"Basic","Monthly","725.00",1,1,2
"190074.0",63,"Male",16,24,2,18,"Standard","Quarterly","442.00",26,1,2
"214950.0",54,"Male",2,17,2,30,"Standard","Annual","360.16",30,1,2
"192918.0",21,"Male",56,29,10,14,"Premium","Annual","154.00",28,1,2
"192919.0",42,"Female",34,9,2,26,"Standard","Annual","842.00",3,1,2
"203844.0",31,"Female",38,18,10,4,"Basic","Annual","161.00",20,1,2
"203845.0",45,"Male",40,26,1,23,"Basic","Annual","471.00",20,1,2
"211888.0",20,"Female",2,21,3,29,"Premium","Quarterly","428.13",25,1,2
"203846.0",63,"Male",43,3,3,2,"Basic","Annual","816.00",18,1,2
"203847.0",45,"Female",37,11,8,2,"Premium","Annual","485.00",20,1,2
"190073.0",65,"Male",14,17,8,5,"Standard","Annual","662.00",16,1,2
"192926.0",65,"Female",46,22,10,12,"Basic","Annual","205.00",22,1,2
"219161.0",24,"Female",56,15,5,23,"Standard","Annual","830.58",1,1,2
"214952.0",51,"Female",30,20,8,8,"Standard","Monthly","858.90",15,1,2
"197322.0",40,"Female",8,13,7,13,"Standard","Quarterly","226.00",21,1,2
"192930.0",29,"Female",11,18,10,20,"Basic","Quarterly","258.00",14,1,2
"192931.0",31,"Male",31,21,0,29,"Standard","Monthly","590.00",1,1,2
"203850.0",29,"Female",7,23,6,0,"Premium","Monthly","271.00",5,1,2
"190071.0",29,"Male",41,14,6,10,"Basic","Annual","538.00",27,1,2
"203851.0",46,"Female",29,5,8,10,"Standard","Annual","528.00",9,1,2
"192935.0",54,"Female",28,21,6,26,"Basic","Annual","112.00",13,1,2
"211892.0",29,"Male",10,30,7,28,"Basic","Annual","619.13",11,1,2
"219367.0",39,"Male",4,4,10,12,"Premium","Quarterly","510.91",3,1,2
"217268.0",30,"Male",25,21,3,22,"Basic","Monthly","385.66",5,1,2
"192939.0",29,"Female",25,30,3,3,"Basic","Monthly","334.00",17,1,2
"192940.0",64,"Female",52,20,0,27,"Basic","Annual","604.00",30,1,2
"192941.0",50,"Male",56,17,3,27,"Premium","Quarterly","119.00",20,1,2
"192942.0",65,"Male",45,5,0,30,"Basic","Annual","621.00",12,1,2
"203852.0",33,"Male",60,23,9,13,"Basic","Annual","529.00",27,1,2
"187735.0",36,"Male",13,20,5,15,"Standard","Annual","297.00",2,1,2
"192946.0",61,"Male",44,17,10,30,"Standard","Quarterly","186.00",12,1,2
"203854.0",32,"Male",44,11,8,4,"Standard","Annual","754.00",25,1,2
"217918.0",58,"Male",29,15,3,9,"Premium","Monthly","571.55",17,1,2
"190070.0",26,"Female",52,22,5,7,"Basic","Monthly","409.00",2,1,2
"214040.0",63,"Female",32,27,2,18,"Standard","Quarterly","134.34",21,1,2
"192951.0",21,"Female",41,18,7,27,"Premium","Annual","248.00",9,1,2
"192952.0",54,"Female",20,3,4,5,"Basic","Annual","534.00",28,1,2
"192953.0",60,"Female",40,15,10,16,"Basic","Annual","729.00",9,1,2
"184519.0",20,"Female",37,16,10,8,"Basic","Monthly","410.00",2,1,2
"203857.0",45,"Female",10,27,9,21,"Premium","Annual","508.00",4,1,2
"192956.0",37,"Male",29,17,0,1,"Premium","Monthly","772.00",30,1,2
"192957.0",30,"Female",53,23,4,19,"Premium","Monthly","635.00",10,1,2
"200581.0",53,"Female",27,14,4,25,"Basic","Quarterly","493.00",22,1,2
"192959.0",50,"Female",51,10,7,3,"Premium","Quarterly","312.00",5,1,2
"217271.0",59,"Female",16,4,7,1,"Basic","Quarterly","959.02",9,1,2
"214955.0",65,"Male",24,21,1,15,"Premium","Monthly","535.14",2,1,2
"192962.0",20,"Male",32,10,9,8,"Premium","Quarterly","619.00",11,1,2
"192963.0",36,"Male",36,27,7,15,"Premium","Annual","954.00",13,1,2
"192964.0",47,"Male",2,6,4,9,"Standard","Annual","272.00",30,1,2
"203860.0",46,"Male",11,26,6,29,"Premium","Quarterly","555.00",12,1,2
"211899.0",53,"Male",24,20,4,3,"Standard","Monthly","940.47",26,1,2
"192967.0",24,"Female",40,5,5,9,"Standard","Annual","690.00",2,1,2
"203861.0",44,"Male",27,16,6,10,"Basic","Monthly","767.00",12,1,2
"192969.0",63,"Male",11,20,10,2,"Premium","Annual","889.00",26,1,2
"217651.0",25,"Female",15,16,6,2,"Premium","Quarterly","587.60",16,1,2
"190069.0",65,"Male",3,1,0,19,"Premium","Quarterly","354.00",8,1,2
"211901.0",57,"Female",26,18,0,28,"Basic","Annual","450.13",29,1,2
"192973.0",20,"Female",33,30,4,26,"Premium","Quarterly","870.00",29,1,2
"190065.0",39,"Female",15,22,3,14,"Standard","Monthly","307.00",29,1,2
"217273.0",60,"Male",2,24,1,0,"Basic","Monthly","166.91",28,1,2
"192976.0",49,"Male",45,9,2,11,"Standard","Quarterly","101.00",23,1,2
"203862.0",36,"Male",17,12,3,30,"Standard","Quarterly","281.00",19,1,2
"218891.0",43,"Male",47,12,8,20,"Premium","Quarterly","562.97",9,1,2
"192979.0",60,"Female",46,14,6,7,"Premium","Monthly","777.00",10,1,2
"211904.0",53,"Female",50,6,3,15,"Standard","Annual","367.39",10,1,2
"203863.0",37,"Male",59,9,9,10,"Standard","Annual","265.00",9,1,2
"218179.0",64,"Male",22,29,4,5,"Basic","Monthly","811.79",27,1,2
"203865.0",21,"Female",10,24,5,17,"Basic","Quarterly","674.00",7,1,2
"203866.0",65,"Male",1,15,6,30,"Basic","Annual","488.00",2,1,2
"213122.0",20,"Male",58,25,5,23,"Premium","Annual","375.56",7,1,2
"184516.0",24,"Male",57,11,5,30,"Standard","Annual","863.00",12,1,2
"211908.0",47,"Female",25,8,1,13,"Premium","Annual","884.49",20,1,2
"203867.0",42,"Female",34,4,0,14,"Premium","Quarterly","263.00",25,1,2
"192989.0",62,"Male",44,21,3,14,"Standard","Monthly","611.00",19,1,2
"200582.0",36,"Male",48,25,1,15,"Standard","Monthly","545.00",10,1,2
"192991.0",24,"Male",2,26,9,2,"Standard","Annual","802.00",23,1,2
"192992.0",35,"Female",49,10,3,1,"Basic","Annual","988.00",28,1,2
"190064.0",29,"Male",11,24,10,17,"Premium","Annual","219.00",10,1,2
"192994.0",47,"Male",51,28,1,26,"Basic","Annual","530.00",16,1,2
"192995.0",31,"Male",8,22,5,12,"Basic","Monthly","389.00",10,1,2
"203869.0",64,"Female",48,14,7,27,"Premium","Quarterly","190.00",6,1,2
"211910.0",26,"Male",31,7,4,14,"Premium","Monthly","127.72",15,1,2
"203870.0",62,"Female",27,5,10,4,"Premium","Quarterly","953.00",5,1,2
"192999.0",54,"Male",2,6,8,7,"Premium","Annual","858.00",4,1,2
"213121.0",61,"Female",45,17,7,8,"Standard","Monthly","149.30",5,1,2
"211911.0",43,"Male",42,23,3,25,"Premium","Annual","279.45",28,1,2
"193002.0",39,"Female",59,25,2,3,"Basic","Monthly","118.00",21,1,2
"214041.0",20,"Female",59,8,0,2,"Premium","Monthly","678.27",11,1,2
"211912.0",48,"Female",46,16,4,0,"Standard","Monthly","473.14",22,1,2
"218180.0",54,"Female",39,21,5,1,"Basic","Quarterly","499.11",26,1,2
"203873.0",41,"Male",52,28,2,13,"Standard","Monthly","950.00",30,1,2
"203874.0",44,"Male",41,1,1,22,"Premium","Quarterly","705.00",13,1,2
"211913.0",22,"Female",16,9,8,12,"Standard","Annual","334.42",6,1,2
"214958.0",65,"Female",36,14,5,14,"Basic","Quarterly","491.98",27,1,2
"193011.0",42,"Female",14,8,3,25,"Premium","Quarterly","294.00",12,1,2
"190059.0",30,"Female",35,16,4,22,"Basic","Annual","574.00",26,1,2
"197314.0",56,"Female",40,12,8,11,"Standard","Annual","225.00",29,1,2
"211914.0",44,"Female",51,25,1,7,"Basic","Monthly","216.37",25,1,2
"213703.0",32,"Male",43,12,4,27,"Basic","Quarterly","952.64",18,1,2
"193016.0",42,"Female",16,13,6,2,"Premium","Annual","991.00",21,1,2
"211915.0",28,"Female",5,2,1,30,"Basic","Quarterly","313.85",12,1,2
"187730.0",33,"Male",15,1,0,8,"Standard","Annual","688.00",17,1,2
"193019.0",20,"Male",35,18,8,4,"Basic","Annual","246.00",21,1,2
"193020.0",28,"Male",6,24,8,4,"Premium","Annual","996.00",29,1,2
"193021.0",59,"Female",45,1,8,13,"Basic","Annual","950.00",1,1,2
"185373.0",22,"Female",46,6,6,14,"Standard","Quarterly","412.00",4,1,2
